measure,channel,outcome,family,battery,tau,horizon,beta,se,pvalue,ci_low,ci_high,nobs,converged
LEVEL,pooled,us10y,asset_price,a,0.1,0,-0.055697341173072346,0.13700479174307875,0.6847610590850003,-0.2810501697814065,0.16965548743526185,225,True
LEVEL,pooled,us10y,asset_price,a,0.1,1,-0.09869957240795202,0.13385330595617834,0.46171972073328393,-0.31886866818941706,0.12146952337351302,224,True
LEVEL,pooled,us10y,asset_price,a,0.1,2,0.1270626298028077,0.10447928281295941,0.22529899511210788,-0.04479049747337721,0.2989157570789926,223,True
LEVEL,pooled,us10y,asset_price,a,0.1,3,-0.017980890769770497,0.09832801533489705,0.8550809596604456,-0.1797160834243159,0.1437543018847749,222,True
LEVEL,pooled,us10y,asset_price,a,0.1,4,-0.18969637976806553,0.13055439005198444,0.14773618817902376,-0.4044392417595093,0.02504648222337827,221,True
LEVEL,pooled,us10y,asset_price,a,0.1,5,-0.09282191120873051,0.13718289258044597,0.49940046726669796,-0.3184676896253713,0.13282386720791026,220,True
LEVEL,pooled,us10y,asset_price,a,0.1,6,0.09050948381229773,0.1295619399108401,0.4856057749430354,-0.12260094296491633,0.30361991058951177,219,True
LEVEL,pooled,us10y,asset_price,a,0.1,7,-0.012954084260570653,0.15874707987326545,0.9350431907430625,-0.2740697943580664,0.24816162583692508,218,True
LEVEL,pooled,us10y,asset_price,a,0.1,8,-0.18602885504265032,0.17204243341215233,0.28084817155994724,-0.46901347563018625,0.09695576554488561,217,True
LEVEL,pooled,us10y,asset_price,a,0.1,9,-0.10726990006475035,0.17435894537107527,0.5390989274097827,-0.3940648437497971,0.17952504362029642,216,True
LEVEL,pooled,us10y,asset_price,a,0.1,10,0.43384790728410394,0.15014618218485234,0.004281905557563261,0.18687941494443305,0.6808163996237748,215,True
LEVEL,pooled,us10y,asset_price,a,0.1,11,-0.1923095267110284,0.17460402176441944,0.2720447092565424,-0.47950758519054754,0.09488853176849071,214,True
LEVEL,pooled,us10y,asset_price,a,0.1,12,-0.07586159854770536,0.18999113833511005,0.6901075734010803,-0.38836921152685,0.2366460144314393,213,True
LEVEL,pooled,us10y,asset_price,a,0.1,13,-0.22395631284888395,0.13737376190060066,0.10463418881373576,-0.4499160433590549,0.0020034176612870047,212,True
LEVEL,pooled,us10y,asset_price,a,0.1,14,0.2599245338944911,0.15861389875788146,0.10286664881662588,-0.0009721127623238401,0.5208211805513061,211,True
LEVEL,pooled,us10y,asset_price,a,0.1,15,-0.028532686414145303,0.18078517897288768,0.8747560197004624,-0.3258978437467706,0.26883247091848,210,True
LEVEL,pooled,us10y,asset_price,a,0.1,16,-0.1430032212574588,0.12126404456626509,0.2397269261301856,-0.34246482478108486,0.05645838226616731,209,True
LEVEL,pooled,us10y,asset_price,a,0.1,17,0.1365945395315009,0.16452734605949995,0.40743268935146415,-0.1340288623671676,0.40721794143016943,208,True
LEVEL,pooled,us10y,asset_price,a,0.1,18,-0.06059002769052313,0.09607417706769229,0.5290096918721633,-0.21861798629669477,0.09743793091564851,207,True
LEVEL,pooled,us10y,asset_price,a,0.1,19,0.005090461574996041,0.1484716505510061,0.9726849071758021,-0.2391236713332979,0.24930459448328998,206,True
LEVEL,pooled,us10y,asset_price,a,0.1,20,-0.34205620370136103,0.13061557519449904,0.009532156362272235,-0.5568997062963855,-0.12721270110633653,205,True
LEVEL,pooled,us10y,asset_price,a,0.1,21,-0.16375759596808592,0.14700102829564235,0.2666909349697464,-0.4055527705257692,0.0780375785895974,204,True
LEVEL,pooled,us10y,asset_price,a,0.1,22,-0.2850720145530943,0.13421369513626596,0.03496906826267786,-0.5058338977845405,-0.06431013132164803,203,True
LEVEL,pooled,us10y,asset_price,a,0.1,23,-0.07717651639995893,0.147524348144049,0.6014899042381485,-0.3198324755083496,0.16547944270843173,202,True
LEVEL,pooled,us10y,asset_price,a,0.1,24,0.41064553087318245,0.1148743514548052,0.00044616173582531673,0.221694037239048,0.5995970245073169,201,True
LEVEL,pooled,ip,real_macro,a,0.1,0,-0.17478765910024663,0.3002081214726677,0.5610390041615868,-0.6685860765448521,0.31901075834435894,225,True
LEVEL,pooled,ip,real_macro,a,0.1,1,0.36914489329805633,0.37758431567586953,0.3293728872285135,-0.25192603782138734,0.9902158244175,224,True
LEVEL,pooled,ip,real_macro,a,0.1,2,-0.011328640247938893,0.479520826756489,0.9811743364564779,-0.8000702113371184,0.7774129308412406,223,True
LEVEL,pooled,ip,real_macro,a,0.1,3,0.43797940079338815,0.327094240237083,0.18203193879356888,-0.10004274661551404,0.9760015482022903,222,True
LEVEL,pooled,ip,real_macro,a,0.1,4,-0.008947421506857012,0.5329261939568521,0.9866209313441981,-0.885533004534229,0.867638161520515,221,True
LEVEL,pooled,ip,real_macro,a,0.1,5,0.07275294038092284,0.27710594535571065,0.7931632251429628,-0.3830457788872343,0.52855165964908,220,True
LEVEL,pooled,ip,real_macro,a,0.1,6,0.6406267964057406,0.3043957021885852,0.03654582594066536,0.13994042163240605,1.1413131711790752,219,True
LEVEL,pooled,ip,real_macro,a,0.1,7,0.03717306254475261,0.22482997681442085,0.8688412470271569,-0.33263934026586295,0.40698546535536817,218,True
LEVEL,pooled,ip,real_macro,a,0.1,8,-0.6552503167029613,0.32426261654534577,0.04462030149932014,-1.1886148576123476,-0.12188577579357485,217,True
LEVEL,pooled,ip,real_macro,a,0.1,9,-0.4315555229421193,0.4151259366569726,0.29977901959419634,-1.1143769254939677,0.25126587960972924,216,True
LEVEL,pooled,ip,real_macro,a,0.1,10,-0.5716395001539496,0.3519628994876907,0.10591155981789434,-1.1505669519286341,0.007287951620734923,215,True
LEVEL,pooled,ip,real_macro,a,0.1,11,0.671353413131186,0.42293606850313187,0.1140099553902239,-0.024314513114786718,1.3670213393771586,214,True
LEVEL,pooled,ip,real_macro,a,0.1,12,-0.06255768918520133,0.41744682662827387,0.8810285306180498,-0.7491966160241,0.6240812376536974,213,True
