macro_var,shock,horizon,beta,se,tstat,pvalue,ci_low,ci_high,nobs
dxy,GPRD,4,-9.710082961807403e-05,0.00012203443185304832,-0.7956838749821125,0.4262158015886752,-0.0002978296074645228,0.00010362794822837477,9508
dxy,GPRD,5,-2.3134282276656035e-05,0.00011815971133750603,-0.19578824300421926,0.8447759127039844,-0.00021748971202969182,0.00017122114747637976,9507
dxy,GPRD,6,-0.0002624265249700586,0.00011385656881843206,-2.3048869968016708,0.02117290304950045,-0.0004497039151433065,-7.514913479681073e-05,9506
dxy,GPRD,7,-8.647901237810152e-05,0.00011821648904698893,-0.7315308809731921,0.4644549492736305,-0.00028092783315251024,0.0001079698083963072,9505
dxy,GPRD,8,-0.00010397008945935976,0.00011497463457801566,-0.9042871920485313,0.36584313645744193,-0.00029308653415242896,8.514635523370945e-05,9504
dxy,GPRD,9,5.519582956465583e-05,0.00011766754509444754,0.4690828683504199,0.6390104040194684,-0.0001383500587584221,0.00024874171788773377,9503
dxy,GPRD,10,-9.851452936284127e-05,0.00011561566685300661,-0.8520863308957283,0.39416617807028076,-0.0002886853783184223,9.165631959273976e-05,9502
dxy,GPRD,11,-0.00014110138408376602,0.00012862324076944176,-1.0970131310615274,0.27263565199550166,-0.00035266778817363473,7.046502000610273e-05,9501
dxy,GPRD,12,-0.00012633423818705103,0.0001174055716165796,-1.0760497687420703,0.28190499885738873,-0.0003194492184848928,6.678074211079074e-05,9500
dxy,GPRD,13,2.449471258335895e-05,0.00011352389127489379,0.2157670276122401,0.8291693510647787,-0.00016223547172579468,0.00021122489689251258,9499
dxy,GPRD,14,0.00010079646722519238,0.00011078725293955879,0.909820079031863,0.3629174035669056,-8.143234759243106e-05,0.0002830252820428158,9498
dxy,GPRD,15,-0.00018777621873000756,0.00011474630346454024,-1.6364467792030928,0.10174611560505034,-0.00037651709216293087,9.646547029157414e-07,9497
dxy,GPRD,16,-0.0003249540357160439,0.00011661004029663808,-2.7866728704441797,0.005325220630423628,-0.0005167604834369263,-0.00013314758799516145,9496
dxy,GPRD,17,-0.0001714947838144009,0.00011742825787731598,-1.460421766569775,0.14417419421223843,-0.0003646470796904969,2.165751206169506e-05,9495
dxy,GPRD,18,-0.00014105476150633607,0.0001122014321695939,-1.2571565155525821,0.20869696579872798,-0.0003256096941596422,4.350017114697005e-05,9494
dxy,GPRD,19,-1.433129903012813e-05,0.00011592188825997382,-0.12362893018088046,0.9016090852302157,-0.00020500583737760936,0.0001763432393173531,9493
dxy,GPRD,20,-1.818274464327159e-05,0.00011463996140195136,-0.15860738629803908,0.8739782090429671,-0.00020674870094884807,0.00017038321166230487,9492
dxy,GPRD,21,8.239357242538691e-05,0.00011860258159744936,0.6947030268282023,0.48724143077465665,-0.0001126903140809856,0.00027747745893175944,9491
dxy,GPRD,22,2.739452125466484e-05,0.00011921518423428233,0.22979053742708627,0.8182545380298232,-0.00016869700692078243,0.0002234860494301121,9490
dxy,GPRD,23,-1.106133396847546e-05,0.00011609419646588352,-0.09527895713310736,0.9240932563804721,-0.00020201929409340076,0.00017989662615644982,9489
dxy,GPRD,24,0.00016475344695750764,0.00011301030899315028,1.4578621050181677,0.1448785556874749,-2.1131969672782172e-05,0.0003506388635877974,9488
dxy,GPRD,25,-0.00012587761698094782,0.00011929971820333433,-1.0551375885599505,0.29136240302960903,-0.00032210819116199085,7.035295720009521e-05,9487
dxy,GPRD,26,-1.884613821534287e-05,0.00012381417864188877,-0.15221308594916325,0.8790188731325673,-0.0002225023390224711,0.0001848100625917854,9486
dxy,GPRD,27,-4.248544679722121e-05,0.00010881306145207215,-0.39044436605558025,0.6962079865446271,-0.00022146700558635553,0.0001364961119919131,9485
dxy,GPRD,28,3.1098575526592684e-05,0.0001224903435505747,0.2538859360268875,0.7995836803085097,-0.000170380110329102,0.00023257726138228738,9484
dxy,GPRD,29,-0.00010664763258491057,0.00011610358051364273,-0.9185559318076238,0.3583278909411637,-0.0002976210280948281,8.432576292500693e-05,9483
dxy,GPRD,30,-8.070619281468874e-05,0.0001202377634226476,-0.6712216737681531,0.5020793234216059,-0.0002784797140769637,0.00011706732844758624,9482
dxy,GPRD_ACT,0,-4.302412129940115e-05,6.662658163853204e-05,-0.6457500931507956,0.5184412134427063,-0.00015261509575891893,6.656685316011664e-05,9512
dxy,GPRD_ACT,1,-9.350358175817682e-05,6.59171358034381e-05,-1.4185018905706135,0.15604428711618828,-0.0002019276216627147,1.4920458146361085e-05,9511
dxy,GPRD_ACT,2,-0.0001508410015116515,6.623616541476661e-05,-2.277320864924696,0.022767071858909957,-0.000259789798429488,-4.189220459381499e-05,9510
dxy,GPRD_ACT,3,3.958360870260427e-05,6.883892378261867e-05,0.575017831882474,0.5652792371772939,-7.364634475667201e-05,0.00015281356216188054,9509
dxy,GPRD_ACT,4,-2.683476509539015e-05,6.391873376464459e-05,-0.41982629371536895,0.6746123551685081,-0.00013197172615831134,7.830219596753103e-05,9508
dxy,GPRD_ACT,5,-4.670131947527518e-05,6.283130269321504e-05,-0.7432810951461987,0.4573115146884337,-0.00015004961559629573,5.6646976645745375e-05,9507
dxy,GPRD_ACT,6,-0.00013339666028918187,7.392490776368782e-05,-1.8044886943329645,0.07115472993090338,-0.0002549923129463368,-1.1801007632026919e-05,9506
dxy,GPRD_ACT,7,6.168629327046326e-05,6.430966253731636e-05,0.9592072300903326,0.33745435888179953,-4.409368840206677e-05,0.0001674662749429933,9505
dxy,GPRD_ACT,8,1.8035436841462796e-05,6.997254097960698e-05,0.2577502058517369,0.796599696167857,-9.705915097585426e-05,0.00013313002465877987,9504
dxy,GPRD_ACT,9,1.846545537435278e-05,6.668773792734521e-05,0.27689431293156885,0.7818612595562882,-9.122611222863025e-05,0.0001281570229773358,9503
dxy,GPRD_ACT,10,-0.000101687881248285,6.63822380295797e-05,-1.5318537649027926,0.12555852505948598,-0.00021087694623639512,7.501183739825121e-06,9502
dxy,GPRD_ACT,11,-7.292263170872566e-05,7.597610326721252e-05,-0.9598101057151138,0.3371507952893119,-0.00019789220072943977,5.2046937311988465e-05,9501
dxy,GPRD_ACT,12,-2.001798674645993e-05,6.772982643021897e-05,-0.29555644538797343,0.7675688398047777,-0.00013142363740299928,9.138766391007942e-05,9500
dxy,GPRD_ACT,13,1.0027150502066195e-05,7.006393075247963e-05,0.14311430138697043,0.8861999103355978,-0.00010521776011462672,0.00012527206111875912,9499
dxy,GPRD_ACT,14,2.2897053047748107e-06,6.66219281117887e-05,0.03436864362335453,0.9725831874566562,-0.00010729361478440109,0.0001118730253939507,9498
dxy,GPRD_ACT,15,-6.672134269582769e-05,6.484975060785369e-05,-1.0288604361686988,0.30354526216042044,-0.00017338969019005428,3.994700479839889e-05,9497
dxy,GPRD_ACT,16,-5.553629234075655e-05,6.700851543627093e-05,-0.828794549158082,0.4072206731604223,-0.0001657554919927405,5.46829073112274e-05,9496
dxy,GPRD_ACT,17,-2.3495397715239192e-05,7.12451400112226e-05,-0.3297824625165755,0.7415643396342578,-0.00014068322466536412,9.369242923488575e-05,9495
dxy,GPRD_ACT,18,-2.8749250925921255e-05,6.691994607404486e-05,-0.42960660628911884,0.6674818306745551,-0.00013882276694121088,8.132426508936837e-05,9494
dxy,GPRD_ACT,19,-3.11109880593835e-05,7.24924130200803e-05,-0.4291619876243573,0.6678053439613382,-0.00015035039654192673,8.812842042315971e-05,9493
dxy,GPRD_ACT,20,-3.303721722109514e-05,7.030267120756985e-05,-0.46992833492133157,0.6384062195894407,-0.00014867482094124324,8.260038649905295e-05,9492
dxy,GPRD_ACT,21,4.58483469474619e-05,6.488297659248947e-05,0.706631374750601,0.47979558612394024,-6.087465242810189e-05,0.0001525713463230257,9491
dxy,GPRD_ACT,22,6.250122667163183e-05,6.489316395557617e-05,0.9631403812336568,0.33547707924705195,-4.4238529425054177e-05,0.00016924098276831782,9490
dxy,GPRD_ACT,23,-4.18854574797758e-05,6.506110415361247e-05,-0.6437864531300017,0.5197139195093967,-0.00014890145062031277,6.513053566076116e-05,9489
dxy,GPRD_ACT,24,3.318890159268758e-05,7.129085533933757e-05,0.46554219941269637,0.6415432242858128,-8.407412038069454e-05,0.00015045192356606972,9488
dxy,GPRD_ACT,25,-5.422326753390707e-05,6.89397631238121e-05,-0.7865310972497106,0.4315564080956076,-0.00016761908694928478,5.9172551881470626e-05,9487
dxy,GPRD_ACT,26,-8.466599493908433e-05,7.226048943106285e-05,-1.1716775738124006,0.24132653011620075,-0.00020352392306505657,3.419193318688791e-05,9486
dxy,GPRD_ACT,27,-8.213167454325031e-05,7.036360675153709e-05,-1.167246511868952,0.24311083244208487,-0.0001978695083139032,3.3606159227402574e-05,9485
dxy,GPRD_ACT,28,8.611903611951231e-05,6.705005548338276e-05,1.2843991775794352,0.19900232057912592,-2.416849082962727e-05,0.0001964065630686519,9484
dxy,GPRD_ACT,29,-8.428866072954752e-05,6.9782080835443e-05,-1.2078840258190824,0.22709187485556304,-0.00019906996948794675,3.049264802885171e-05,9483
dxy,GPRD_ACT,30,-4.229983991930508e-05,6.988553244708177e-05,-0.6052732008779509,0.5449974848681335,-0.00015725131143632233,7.265163159771217e-05,9482
dxy,GPRD_THREAT,0,-1.551224149644095e-05,8.221980011727827e-05,-0.1886679543651809,0.8503530691878802,-0.0001507517779265712,0.00011972729493368929,9512
dxy,GPRD_THREAT,1,-2.3119878318144665e-05,9.13841319819337e-05,-0.2529966397526802,0.8002708098393947,-0.00017343339925444034,0.00012719364261815102,9511
dxy,GPRD_THREAT,2,1.5964504696391292e-05,8.348389816855609e-05,0.1912285488173846,0.8483465375981382,-0.00012135428799820556,0.00015328329739098815,9510
dxy,GPRD_THREAT,3,-2.324360229862999e-05,8.96150821464548e-05,-0.2593715448549585,0.7953485825674297,-0.0001706472951967803,0.00012416009059952032,9509
dxy,GPRD_THREAT,4,-7.487547657176616e-05,9.100544085800329e-05,-0.8227582424285502,0.41064548726019,-0.00022456610603937058,7.481515289583825e-05,9508
dxy,GPRD_THREAT,5,-1.5032190979283306e-05,9.016963602632049e-05,-0.16671012151912662,0.8675981411723965,-0.0001633480438380707,0.00013328366187950408,9507
dxy,GPRD_THREAT,6,-0.00011107102650562828,8.162340886343328e-05,-1.3607741706973393,0.1735850668502409,-0.00024532958661878943,2.3187533607532895e-05,9506
