measure,channel,outcome,family,battery,horizon,beta,beta_std,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged
LEVEL,pooled,us10y,asset_price,a,6,-0.0005571833860597161,-0.00019630963700593843,0.07911352809402142,-0.0070428332484115605,0.9943806785412841,-0.13068735701243805,0.1295729902403186,-0.22271017144411154,0.22159580467199208,2.808027822928552,297,True
LEVEL,pooled,us10y,asset_price,a,7,-0.011584709239647389,-0.004081582693513377,0.06003886090544223,-0.19295351485586384,0.8469953736454648,-0.11033984735799898,0.08717042887870421,-0.18017550111906647,0.1570060826397717,2.808027822928552,296,True
LEVEL,pooled,us10y,asset_price,a,8,-0.07387192981608735,-0.02602692774039397,0.057906951053328985,-1.2757005587818901,0.20206139098872156,-0.1691203882818569,0.021376528649682203,-0.23647625951479695,0.08873239988262226,2.808027822928552,295,True
LEVEL,pooled,us10y,asset_price,a,9,-0.0674383059284023,-0.023760201198248246,0.08214584514944598,-0.8209582092157357,0.4116700728704361,-0.2025561972614625,0.0676795854046579,-0.29810612464602704,0.16322951278922243,2.808027822928552,294,True
LEVEL,pooled,us10y,asset_price,a,10,-0.007619633555721727,-0.0026845873995275356,0.07783555607160848,-0.09789399524186204,0.9220164681882749,-0.13564773026589164,0.12040846315444817,-0.22618404061791375,0.21094477350647028,2.808027822928552,293,True
LEVEL,pooled,us10y,asset_price,a,11,-0.08286553542960237,-0.029195599846447186,0.07047197261066147,-1.1758651327586922,0.23964877392164108,-0.1987816151766737,0.033050544317468955,-0.28075279525699864,0.1150217243977939,2.808027822928552,292,True
LEVEL,pooled,us10y,asset_price,a,12,-0.00561703880758515,-0.0019790232030485033,0.06589028998063025,-0.08524835463975633,0.9320639490196584,-0.11399692126310906,0.10276284364793875,-0.1906388063340253,0.179404728718855,2.808027822928552,291,True
LEVEL,pooled,us10y,asset_price,a,13,0.028470907745445716,0.010031012597599233,0.07757467055478252,0.3670129378807973,0.7136093673928554,-0.09912807047615388,0.15606988596704532,-0.1893609255268999,0.24630274101779134,2.808027822928552,290,True
LEVEL,pooled,us10y,asset_price,a,14,-0.01577841326545348,-0.005559129468262513,0.07570385766558334,-0.208422843326605,0.8348988215563823,-0.14030017812090623,0.10874335158999927,-0.22835695189343444,0.19680012536252747,2.808027822928552,289,True
LEVEL,pooled,us10y,asset_price,a,15,-0.011592331507343318,-0.004084268208986355,0.058292983932558745,-0.19886323748248852,0.8423697273558053,-0.10747575755463647,0.08429109453994983,-0.1752806522714953,0.15209598925680867,2.808027822928552,288,True
LEVEL,pooled,us10y,asset_price,a,16,-0.07067593332383322,-0.02490089827332113,0.052642452968573866,-1.34256535055509,0.179412756301214,-0.15726506302081422,0.015913196373147795,-0.2184974059267964,0.07714553927912994,2.808027822928552,287,True
LEVEL,pooled,us10y,asset_price,a,17,0.06786870272504111,0.023911840750019855,0.05448473677004839,1.2456461524532907,0.21289433056239837,-0.021750714164669227,0.15748811961475145,-0.0851259540501931,0.22086335950027533,2.808027822928552,286,True
LEVEL,pooled,us10y,asset_price,a,18,0.06003021609173565,0.021150145939731347,0.06562268940385292,0.9147783584775037,0.36030799827493587,-0.047909502584501766,0.16796993476797306,-0.12424012156968203,0.24430055375315332,2.808027822928552,285,True
