macro_var,shock,horizon,beta,se,tstat,pvalue,ci_low,ci_high,nobs
oil,GPRD_ACT,20,-0.00025835784487580643,0.00020021494246490334,-1.2904024130021927,0.19691097475928843,-0.000587682119159083,7.096642940747014e-05,9492
oil,GPRD_ACT,21,-0.00017500686636063805,0.00023939138804872674,-0.7310491316630673,0.4647491434406712,-0.0005687706592535335,0.00021875692653225743,9491
oil,GPRD_ACT,22,-0.00013905298175260117,0.00020794822616580536,-0.6686903962418449,0.5036929950259479,-0.00048109737577955113,0.0002029914122743488,9490
oil,GPRD_ACT,23,7.183317952394627e-05,0.00021874292882341468,0.32839086461137806,0.7426161493488732,-0.0002879669203212351,0.0004316332793691276,9489
oil,GPRD_ACT,24,-0.00011470669745047293,0.00020190492879814078,-0.5681223243695732,0.5699519100183063,-0.0004468107518834735,0.00021739735698252766,9488
oil,GPRD_ACT,25,-0.00010547828862356316,0.00021138367931700287,-0.4989897468166498,0.6177866072563616,-0.0004531735002264822,0.00024221692297935593,9487
oil,GPRD_ACT,26,-9.619834991491112e-05,0.00022465003039345995,-0.4282142750945814,0.6684951242174466,-0.0004657147672023522,0.0002733180673725299,9486
oil,GPRD_ACT,27,-0.00010782039968738598,0.00022637471454511828,-0.47629170909852886,0.6338665712125546,-0.000480173669957028,0.00026453287058225596,9485
oil,GPRD_ACT,28,-0.00013941068533704237,0.0002277086075173492,-0.6122328306206898,0.5403837230584649,-0.0005139580143000234,0.0002351366436259387,9484
oil,GPRD_ACT,29,-0.0003116326355886198,0.00021452245388280957,-1.4526807331733214,0.14631241883315413,-0.000664490671920289,4.122540074304941e-05,9483
oil,GPRD_ACT,30,7.659259165395384e-05,0.00023450133622025918,0.3266189988018363,0.7439560720297945,-0.0003091277817529061,0.0004623129650608138,9482
oil,GPRD_THREAT,0,-0.00020644336798469429,0.0003878166597520386,-0.5323220722820149,0.5945029475121593,-0.00084434500737004,0.0004314582714006514,9512
oil,GPRD_THREAT,1,-0.0003763969897161537,0.00044884435236757875,-0.8385913462667463,0.4016986684369763,-0.0011146802506446503,0.00036188627121234285,9511
oil,GPRD_THREAT,2,-0.0001026768994661455,0.0004362105141340349,-0.23538382533025295,0.8139108389570662,-0.0008201793457538792,0.0006148255468215883,9510
oil,GPRD_THREAT,3,0.00015902178463741404,0.0003942562709469554,0.4033462403919743,0.6866935292574712,-0.0004894720725780479,0.0008075156418528759,9509
